date,usd,euro,yen,rupee
10-11-1992,330.35,256.6,41075.54,9353
11-11-1992,331.15,255.58,41068.28,9407.18
12-11-1992,333.1,257.57,41309.67,9437.84
13-11-1992,334.4,255.16,41435.82,9479.52
16-11-1992,335.4,259.51,41883.61,9513.48
17-11-1992,334.3,259.96,41622.54,9468.16
18-11-1992,335.1,260.62,41694.71,9531.95
19-11-1992,334.25,257.5,41276.92,9498.6
20-11-1992,336.1,261.74,41722.41,9538.12
23-11-1992,334.05,261.99,41467.54,9395.09
24-11-1992,334.3,262.16,41498.57,9477.52
25-11-1992,334.35,260.56,41451.05,9510.71
26-11-1992,334.7,261.45,41562.65,9515.43
27-11-1992,334.05,261.8,41549.08,9478.94
30-11-1992,334.2,261.39,41568.03,9425.57
01-12-1992,334.65,260.63,41654.28,9513.5
02-12-1992,335.65,259.77,41780.17,9618.65
03-12-1992,335.25,260.37,41785.88,9580.25
04-12-1992,335.6,262.89,41909.58,9718.93
07-12-1992,334.6,257.85,41627.39,9505.79
08-12-1992,335.25,256.45,41565.17,9721.63
09-12-1992,333.5,257.62,41328.93,9645.89
10-12-1992,333.7,258.88,41203.52,9708.81
11-12-1992,335.1,260.06,41497.81,9754.13
14-12-1992,335.2,258.57,41444.86,9651.19
15-12-1992,334.9,258.76,41542.12,9681.77
16-12-1992,337.3,258.88,41440.62,9751.11
17-12-1992,338.65,261.06,41699.04,9824.83
18-12-1992,337,260.36,41546.51,9751.59
21-12-1992,333.9,258.33,41030.53,9628.99
22-12-1992,332.6,260.33,41061.72,9612.76
23-12-1992,333,261.85,41229.62,9672.6
24-12-1992,333,261.29,41232.23,9605.21
25-12-1992,333,261.29,41232.23,9605.21
28-12-1992,333,261.29,41232.23,9605.21
29-12-1992,332.5,265.08,41466.43,9541.12
30-12-1992,332.9,265.68,41488.69,9627.13
31-12-1992,332.9,266.67,41576.23,9639.3
01-01-1993,332.9,266.67,41576.23,9639.3
04-01-1993,328.25,267.04,41126.84,9483.75
05-01-1993,328.6,265.98,41088.28,9276.49
06-01-1993,329.6,267.66,41253.42,9519.28
07-01-1993,329.15,266.96,41197.35,9540.21
08-01-1993,329.1,267.01,41244.2,9480.3
11-01-1993,328.4,264.61,41063.25,9447.19
12-01-1993,329.2,266.05,41256.88,9526.49
13-01-1993,327.55,265.16,41276.21,9478.63
14-01-1993,327.65,263.36,41182.7,9477.88
15-01-1993,327.7,265.06,41337.32,9507.58
18-01-1993,328.15,262.77,41199.76,9426.76
19-01-1993,329,262.34,41324.23,9524.76
20-01-1993,329,261.23,41098.35,9518.8
21-01-1993,329.75,263.49,41218.76,9542.76
22-01-1993,328.75,259.03,41026.85,9435.1
25-01-1993,328.45,255.81,40490.23,9413.95
26-01-1993,330.9,258.47,40932.24,9589.22
27-01-1993,330.6,259.96,40983.91,9620.03
28-01-1993,329.95,260.04,40958.19,9590.63
29-01-1993,330.45,264.28,41222.92,9642.39
01-02-1993,329.75,268.11,41176.22,9625.36
02-02-1993,329.65,268.92,41149.3,9642.16
03-02-1993,328.2,269.05,40796.18,9666.34
04-02-1993,328,269.55,40858.14,9666.35
05-02-1993,327.75,269.16,40770.57,9791.73
08-02-1993,327.95,269.38,40666.25,9677.88
09-02-1993,328.05,269.24,39787.99,9842.65
10-02-1993,329.85,271.86,39859.27,9939.4
11-02-1993,332,274.12,39905.54,10092.24
12-02-1993,329.2,272.32,39769.15,9998.6
15-02-1993,328.6,271.76,39766.74,9801.4
16-02-1993,329.45,268.79,39431.62,9916.51
17-02-1993,330.6,269.59,39493.45,9898.54
18-02-1993,329.95,269.99,39431.97,9893.94
19-02-1993,330.8,271.48,39386.4,9979.78
22-02-1993,329.7,270.48,38351.7,9887.62
